names,scores,logfoldchanges,pvals,pvals_adj,Cell_Type,n_tumor,n_normal
SUGP2,3.2458746,1.1404717,0.001170904254095475,0.009757500729334906,B Cells,7021,3753
SGSM3,3.2166257,1.0048394,0.0012970771293930178,0.010716482401017191,B Cells,7021,3753
CHCHD1,3.1988058,0.59381706,0.001379980476467685,0.011325545952360145,B Cells,7021,3753
RALGDS,3.1837134,1.5900755,0.0014539891028890152,0.011838924214800877,B Cells,7021,3753
SRGAP2,3.1637871,1.4639566,0.001557306130698443,0.012619795322876194,B Cells,7021,3753
ZSCAN16-AS1,3.1567302,0.7223199,0.0015954891874646127,0.012918373281155837,B Cells,7021,3753
MRPL36,3.1550138,0.6490151,0.0016049049096823233,0.012987342918452759,B Cells,7021,3753
KAT6A,3.1539476,0.6251888,0.0016107797987327166,0.013020320060259038,B Cells,7021,3753
COPRS,3.14705,1.191884,0.0016492682532720346,0.013296070259281588,B Cells,7021,3753
CYSLTR1,3.1424534,0.6215754,0.0016753830362732645,0.013497281264943132,B Cells,7021,3753
MNDA,3.1408737,1.3766352,0.001684446323344085,0.01356274560515613,B Cells,7021,3753
ZDHHC23,3.139255,3.406076,0.0016937801635596242,0.013615773731927752,B Cells,7021,3753
HIVEP1,3.1100354,0.9716608,0.0018706497261350475,0.014896219530791415,B Cells,7021,3753
PHF23,3.097992,0.9221417,0.0019483678172791184,0.015455555892659848,B Cells,7021,3753
DBP,3.078186,1.3821305,0.0020826490466422133,0.016439633963920453,B Cells,7021,3753
CHD6,3.0709047,0.72740036,0.002134113068111428,0.016818341925332506,B Cells,7021,3753
LINC01481,3.0543883,3.8775132,0.002255199474854783,0.01770509017996411,B Cells,7021,3753
STIM2,3.051219,0.53318167,0.002279142650479758,0.017883359549778537,B Cells,7021,3753
SLFN11,3.0467234,1.6051117,0.002313504677648121,0.018129181209059538,B Cells,7021,3753
KYNU,3.0438662,0.6100467,0.00233559026073223,0.018286610109596663,B Cells,7021,3753
IER5L,3.0185537,1.5013155,0.0025398434132757127,0.01973630201218383,B Cells,7021,3753
PLEKHA3,3.0178678,0.67867225,0.0025455986349405013,0.019759799704374525,B Cells,7021,3753
TP53,3.015872,0.9414997,0.0025624139767515676,0.019847734384164043,B Cells,7021,3753
GATAD1,3.013304,1.168189,0.0025841987710809354,0.019991015823986612,B Cells,7021,3753
MPRIP,2.995208,1.0923576,0.0027425778767325984,0.021118871366920682,B Cells,7021,3753
TCOF1,2.994727,0.7717791,0.0027469069130847392,0.021129716175131895,B Cells,7021,3753
MEX3C,2.9945285,1.7003338,0.002748692994001475,0.02113222047301134,B Cells,7021,3753
TEX9,2.982095,0.938193,0.002862831034036029,0.02190497209490603,B Cells,7021,3753
RSBN1,2.9768615,0.51688194,0.0029121545246268746,0.022247076988820617,B Cells,7021,3753
NINJ1,2.9744692,1.685304,0.002934959696122104,0.022389157195837558,B Cells,7021,3753
HIGD1A,2.951299,1.830906,0.003164405450786274,0.02400932483871348,B Cells,7021,3753
CBWD3,2.9440045,3.2424228,0.0032399524159602232,0.024467051934513814,B Cells,7021,3753
CLN8,2.923061,1.236828,0.003466086674653713,0.025984874660914283,B Cells,7021,3753
SAMD1,2.9227326,2.0642812,0.0034697431704469083,0.025998816122836,B Cells,7021,3753
PPTC7,2.9218419,0.8239497,0.003479680460391958,0.026046299317853717,B Cells,7021,3753
SLC25A28,2.9149961,2.456737,0.0035569286052593383,0.026597002578551614,B Cells,7021,3753
ZBTB18,2.9096847,1.9796987,0.0036179350236775487,0.02699737073625088,B Cells,7021,3753
CARD16,2.8958697,0.5832878,0.0037810936769230243,0.0280413349110196,B Cells,7021,3753
GPM6B,2.8912017,4.5042343,0.0038377156062239246,0.028359503118720104,B Cells,7021,3753
EDEM1,2.8834426,0.5895536,0.0039335425285798725,0.02897514711273424,B Cells,7021,3753
TTN,2.8807187,1.2068678,0.003967696313765156,0.029200711070126166,B Cells,7021,3753
TFF1,2.8790803,24.435675,0.003988366947207147,0.029323008820701327,B Cells,7021,3753
CREBBP,2.8765416,0.6395152,0.0040205914318220135,0.02951493527500391,B Cells,7021,3753
CBX4,2.8753226,0.91374904,0.004036147971732733,0.02959910035631065,B Cells,7021,3753
OSTN-AS1,2.8674204,3.334235,0.004138328079127003,0.030210630159883248,B Cells,7021,3753
HSPA14,2.866065,1.7194984,0.0041560894762880385,0.030309706971981668,B Cells,7021,3753
DENND5B,2.8538883,0.81267184,0.0043187723423406795,0.031416951745262586,B Cells,7021,3753
TRIM69,2.8515608,1.4078006,0.004350516564571317,0.031602797861663846,B Cells,7021,3753
ERO1A,2.8395693,1.2020775,0.004517447548736265,0.03273057014655234,B Cells,7021,3753
OAS1,2.8383698,0.66073316,0.0045344604231207205,0.032820964413273486,B Cells,7021,3753
FMR1,2.8314104,1.1284375,0.0046343224050290855,0.03337680979510495,B Cells,7021,3753
PPAN,2.830627,1.8652292,0.004645687096959289,0.03344201323676813,B Cells,7021,3753
TCF7,2.830058,1.4854478,0.004653955275184444,0.033484872638808415,B Cells,7021,3753
PBX2,2.829837,1.2347139,0.004657171645870129,0.033491360111379175,B Cells,7021,3753
TFEC,2.8226728,1.3590465,0.004762515865712247,0.0341301842798368,B Cells,7021,3753
ZCCHC2,2.7968273,1.6855353,0.005160712088108988,0.03674721614313432,B Cells,7021,3753
KPNA6,2.7919123,0.8061169,0.00523975506317628,0.03727336086976283,B Cells,7021,3753
FAM120A,2.7896369,0.67408836,0.00527671807859425,0.037517854486083635,B Cells,7021,3753
MED31,2.7875273,0.68738484,0.005311198320150497,0.037670455144243886,B Cells,7021,3753
FCRL5,2.7830708,0.86349696,0.005384707005320256,0.03813574432695976,B Cells,7021,3753
HEXDC,2.774164,1.0557281,0.00553437592430291,0.03908095912578761,B Cells,7021,3753
UBE2W,2.769262,1.6512954,0.005618340665406795,0.0396158728497909,B Cells,7021,3753
WDR82,2.7651794,0.5107264,0.005689149518903809,0.040037113029678606,B Cells,7021,3753
CDYL,2.76398,1.0967178,0.005710104872641945,0.04013363123548286,B Cells,7021,3753
TOP2B,2.7567213,0.63603413,0.005838407974089652,0.040967955856985046,B Cells,7021,3753
MEF2D,2.75573,0.6706939,0.005856132860604012,0.04107241219586982,B Cells,7021,3753
ENTPD1,2.7482893,0.5082199,0.005990712284357382,0.041874210648486454,B Cells,7021,3753
SIRT7,2.7415378,0.5450004,0.006115232057142721,0.042641586811950856,B Cells,7021,3753
CARD8,2.7404554,0.5353989,0.006135411394289321,0.042761689529851724,B Cells,7021,3753
XIAP,2.7387033,0.68311673,0.006168201160616296,0.042948846291124734,B Cells,7021,3753
ACYP1,2.7373023,0.92865545,0.006194534255171478,0.04307002217110818,B Cells,7021,3753
SLC35E1,2.7289743,1.6069254,0.006353166292633721,0.04406709639890571,B Cells,7021,3753
CLN5,2.714457,1.8090923,0.006638449990777624,0.04595776694572318,B Cells,7021,3753
C4orf48,2.7119021,0.519989,0.00668983437221359,0.04626922252942564,B Cells,7021,3753
DOCK10,2.710046,0.5658846,0.00672738715295379,0.04648451037062482,B Cells,7021,3753
ZNF91,2.70858,0.74807,0.006757181745373077,0.04664583142834115,B Cells,7021,3753
SLC15A4,2.7077837,0.941764,0.006773416942408976,0.046735607887322596,B Cells,7021,3753
TMEM120B,2.7055764,1.5898864,0.006818595000602546,0.04702490517813071,B Cells,7021,3753
ZBED6,2.6984317,1.3786072,0.006966704389972128,0.04781842780764076,B Cells,7021,3753
PPP1R9B,2.6980968,0.8947877,0.006973715258519518,0.04784385304671356,B Cells,7021,3753
CBX6,2.697372,1.4769894,0.006988915845038496,0.04792541391557441,B Cells,7021,3753
KIAA0355,2.6965008,0.9653053,0.007007223180347722,0.04798413672194242,B Cells,7021,3753
MCM7,2.6955516,0.6318953,0.007027218993795156,0.04809689291448539,B Cells,7021,3753
FBXL12,-2.692402,-0.77612317,0.007093942645979563,0.04848476908109508,B Cells,7021,3753
TOR1B,-2.6951778,-1.1476846,0.007035108111031331,0.04812812258085689,B Cells,7021,3753
IGHV3-21,-2.6968064,-1.336476,0.007000797052840527,0.04798413672194242,B Cells,7021,3753
PREB,-2.698526,-0.7085406,0.006964731598556228,0.04781842780764076,B Cells,7021,3753
CDC37L1,-2.704507,-0.58935255,0.006840582634200947,0.047109181406117806,B Cells,7021,3753
NOP14,-2.7097242,-0.527704,0.006733917295086317,0.04650742212057466,B Cells,7021,3753
SPATA2L,-2.7300858,-0.7680129,0.006331781259735069,0.04393982879957157,B Cells,7021,3753
PSMC2,-2.735404,-0.51671016,0.006230376789392638,0.0432568722484271,B Cells,7021,3753
PLD3,-2.7380466,-0.7736748,0.006180530312783521,0.04299331398830037,B Cells,7021,3753
COX10,-2.7462838,-1.2205188,0.006027461838263756,0.04204982899606475,B Cells,7021,3753
PEX5,-2.747844,-1.2602363,0.005998854752647471,0.041890651262575414,B Cells,7021,3753
TOR1AIP1,-2.7478733,-0.50643873,0.005998319540116732,0.041890651262575414,B Cells,7021,3753
ZFY,-2.7522583,-1.9174944,0.005918581976162493,0.04145012711185629,B Cells,7021,3753
LMBR1,-2.7597315,-0.70160496,0.005784889984468924,0.04061211702342594,B Cells,7021,3753
SLC25A46,-2.7641945,-0.5358725,0.005706351656112343,0.04013363123548286,B Cells,7021,3753
HSPBP1,-2.7674842,-1.0104846,0.005649080283588875,0.03979383769388872,B Cells,7021,3753
ASB1,-2.7685177,-0.77989763,0.005631191308302802,0.03968714419865234,B Cells,7021,3753
SLC1A5,-2.7702925,-0.52555203,0.005600595444955438,0.039510002678235116,B Cells,7021,3753
SMPD1,-2.7757146,-1.1164656,0.0055080535179352005,0.03893308566243498,B Cells,7021,3753
PDK3,-2.779612,-0.73735595,0.0054423870689085845,0.03850655183375957,B Cells,7021,3753
BEND5,-2.7819004,-0.59446603,0.005404160736577072,0.038254795351043855,B Cells,7021,3753
CYB5R1,-2.7856581,-0.78144956,0.005341916941665193,0.03786976787307873,B Cells,7021,3753
TRMT12,-2.7884374,-1.1750084,0.005296297525462149,0.0376088035190051,B Cells,7021,3753
DIMT1,-2.789458,-0.5436536,0.005279632271871092,0.037520137201229285,B Cells,7021,3753
AFG3L2,-2.7970548,-0.59124094,0.005157078926313494,0.03673942638347117,B Cells,7021,3753
IL6ST,-2.7971394,-0.6616169,0.005155730055031567,0.03673942638347117,B Cells,7021,3753
IL17RA,-2.8068912,-0.98115593,0.005002215147272882,0.035724112026599864,B Cells,7021,3753
XPO4,-2.8219056,-0.5942443,0.004773922799891676,0.034194994550313204,B Cells,7021,3753
PACSIN2,-2.8237844,-0.5636919,0.004746029251559347,0.03402888862280089,B Cells,7021,3753
PRPF19,-2.8240674,-0.5879936,0.0047418435384504075,0.034023669005945,B Cells,7021,3753
UBA3,-2.8529553,-0.5010514,0.004331471327913595,0.031493496805820004,B Cells,7021,3753
RGS14,-2.8557703,-0.65343297,0.004293255825403794,0.031247041517991698,B Cells,7021,3753
SEC61A1,-2.8563945,-0.6295921,0.0042848246201507645,0.031201372636618728,B Cells,7021,3753
FAM210A,-2.8665655,-0.53460664,0.004149522072354527,0.030277072549116317,B Cells,7021,3753
KHDRBS2,-2.8682363,-0.72899175,0.004127670399141078,0.030148037862277766,B Cells,7021,3753
REPS1,-2.8760767,-0.91690826,0.0040265172267669996,0.029543447136963347,B Cells,7021,3753
FARSB,-2.8775687,-0.7521202,0.0040075247365958305,0.02943394691056095,B Cells,7021,3753
MKL1,-2.8779492,-0.5568848,0.00400269653961993,0.029413416064886122,B Cells,7021,3753
POP4,-2.8833225,-0.5179618,0.0039350448598052925,0.02897514711273424,B Cells,7021,3753
PAGR1,-2.884226,-0.7866036,0.003923769813317489,0.02893630246120833,B Cells,7021,3753
BAG3,-2.884574,-0.51937264,0.003919437962772131,0.028933850960892835,B Cells,7021,3753
FTSJ1,-2.8888712,-0.65059155,0.003866274532780796,0.02855596029341773,B Cells,7021,3753
COMMD5,-2.8913643,-0.53355974,0.003835731216245213,0.028359322926853343,B Cells,7021,3753
POLR1C,-2.8941112,-0.64983267,0.0038023357336140376,0.028155576115486955,B Cells,7021,3753
LEMD3,-2.8947093,-0.5326042,0.003795098939856266,0.028116378167322226,B Cells,7021,3753
POLD2,-2.901178,-0.54506207,0.003717627305939427,0.027655706678476895,B Cells,7021,3753
COQ7,-2.9051924,-0.7021138,0.003670273996468499,0.027331546296913388,B Cells,7021,3753
CA5B,-2.9058783,-0.77267796,0.003662238747553981,0.0272998106328483,B Cells,7021,3753
RAE1,-2.922193,-0.6941502,0.003475760483934822,0.026030423624251006,B Cells,7021,3753
SLAMF6,-2.928431,-0.75425833,0.0034067751332015816,0.02557998412158468,B Cells,7021,3753
DPH1,-2.9299197,-1.187662,0.0033904960118954918,0.025470969260703982,B Cells,7021,3753
TMED3,-2.9365249,-0.5380907,0.003319121517214517,0.02497367094777787,B Cells,7021,3753
PSPH,-2.9422102,-1.0146056,0.0032587862714294666,0.024583617602352947,B Cells,7021,3753
SLMAP,-2.9434617,-0.6827671,0.003245639849447188,0.024497215952869782,B Cells,7021,3753
TAPBPL,-2.945425,-0.9555329,0.0032251126756850258,0.024380436418227083,B Cells,7021,3753
NOA1,-2.9467804,-0.56163484,0.003211009874224223,0.024286514307449176,B Cells,7021,3753
HOOK2,-2.946865,-0.5238444,0.0032101324268357352,0.024286514307449176,B Cells,7021,3753
SQLE,-2.9480743,-0.6317759,0.0031976020845804623,0.02421448936910368,B Cells,7021,3753
MPP7,-2.9485424,-1.8387032,0.0031927636082129487,0.024199107725109036,B Cells,7021,3753
DPYD,-2.9744236,-1.3275318,0.002935395065346869,0.022389157195837558,B Cells,7021,3753
ZNF844,-2.985596,-0.99697286,0.0028302633904469555,0.02169019120570816,B Cells,7021,3753
C3orf58,-2.991681,-0.71201247,0.002774459567833794,0.021285077140502207,B Cells,7021,3753
KDM5B,-2.9962513,-0.73538035,0.0027332099589464183,0.02105794190415108,B Cells,7021,3753
G6PD,-2.9963815,-0.7363515,0.002732044667808206,0.02105794190415108,B Cells,7021,3753
RNF141,-3.0106256,-0.5718472,0.0026071014644443494,0.020150721735601115,B Cells,7021,3753
TOX,-3.0132034,-0.67578936,0.002585057060382815,0.019991015823986612,B Cells,7021,3753
FGD6,-3.0165546,-1.0428065,0.0025566514052771704,0.01981370604336121,B Cells,7021,3753
DTX2,-3.016831,-0.90690553,0.0025543223071381933,0.019806264449079593,B Cells,7021,3753
TFIP11,-3.017182,-0.60378426,0.0025513657815804188,0.01979394718160165,B Cells,7021,3753
SLC30A9,-3.0259976,-0.72776705,0.002478142530455746,0.019287920534246474,B Cells,7021,3753
TRAF7,-3.0282536,-0.70899814,0.0024597162748326968,0.019154808816229434,B Cells,7021,3753
RING1,-3.0325022,-0.72334695,0.0024253543682420595,0.018917764072288065,B Cells,7021,3753
PLAA,-3.036289,-0.8067053,0.0023950966697047884,0.01870191781649141,B Cells,7021,3753
PDE4D,-3.0558155,-0.5165328,0.002244494334881619,0.0176306126663421,B Cells,7021,3753
HSPA2,-3.0747826,-1.0650103,0.0021065605119390254,0.01661025833637371,B Cells,7021,3753
GTF2H1,-3.0820022,-0.6015919,0.0020561334014303607,0.016239188965772863,B Cells,7021,3753
PRCC,-3.0915654,-0.5111572,0.0019910410001308864,0.015759503408585226,B Cells,7021,3753
RPRD1B,-3.0919652,-0.78558034,0.0019883612448303735,0.015746906869978476,B Cells,7021,3753
APP,-3.1026304,-0.6005308,0.0019180898522567775,0.01522907143290447,B Cells,7021,3753
POLDIP2,-3.1172678,-0.66436267,0.0018253561375672722,0.014559579908743583,B Cells,7021,3753
TRAF3IP2,-3.1179407,-0.9501529,0.0018211939613119663,0.014534393505914418,B Cells,7021,3753
ZNF672,-3.1181781,-0.5392401,0.001819728222087551,0.014530710621073277,B Cells,7021,3753
MTCH2,-3.1195693,-0.5273254,0.0018111563611499972,0.014470249248746169,B Cells,7021,3753
B4GALT3,-3.1226833,-0.645566,0.0017921041350024715,0.01432594183942031,B Cells,7021,3753
TPST2,-3.1269026,-0.7011054,0.0017665839893588786,0.014137557379443371,B Cells,7021,3753
STIM1,-3.1318665,-0.61362714,0.0017369893522138414,0.013916112368317869,B Cells,7021,3753
ZNF804A,-3.1340897,-1.476745,0.0017238812365183258,0.013834075214189494,B Cells,7021,3753
GMFB,-3.1345935,-0.5658208,0.0017209235011573889,0.013825047546395734,B Cells,7021,3753
DUS3L,-3.1403568,-0.8857448,0.0016874212504379993,0.013579142420793888,B Cells,7021,3753
RAB24,-3.1470108,-0.5280597,0.0016494882932760004,0.013296070259281588,B Cells,7021,3753
UBIAD1,-3.148841,-0.7154369,0.0016391937948755611,0.013227827673203844,B Cells,7021,3753
TBP,-3.1791885,-0.9138369,0.001476879948241831,0.012005042680399466,B Cells,7021,3753
DEF8,-3.1855466,-0.53390646,0.0014448078027771828,0.011777422027258061,B Cells,7021,3753
HLA-DQB2,-3.1858392,-1.7197222,0.0014433476554534998,0.011777178725933894,B Cells,7021,3753
DEDD,-3.1965435,-0.7884783,0.0013908486369106803,0.011408270367041175,B Cells,7021,3753
APEH,-3.2015884,-0.8867614,0.0013667212985737438,0.011223093342260782,B Cells,7021,3753
HIST1H2AC,-3.2065554,-0.72353363,0.001343344739513076,0.011049946012515462,B Cells,7021,3753
ENC1,-3.2118247,-1.8956776,0.0013189490414762537,0.010861624178212813,B Cells,7021,3753
TMEM62,-3.2138302,-1.1508456,0.0013097712340764658,0.010798336174274862,B Cells,7021,3753
IGKV3-15,-3.2303238,-1.4075017,0.0012365014167520405,0.010258565939785134,B Cells,7021,3753
MRPS24,-3.237852,-0.86444086,0.0012043323770188372,0.010003148773298252,B Cells,7021,3753
CXorf40A,-3.2421753,-0.7385703,0.0011862100504841646,0.009863950126698494,B Cells,7021,3753
ZNF703,-3.2505457,-1.2775035,0.0011518377199549745,0.009605729089353617,B Cells,7021,3753
KCNAB2,-3.2584283,-0.5689736,0.001120311602643463,0.009369819987657959,B Cells,7021,3753
MILR1,-3.259888,-0.8644386,0.001114562662838933,0.00933252729665308,B Cells,7021,3753
PIK3CG,-3.2647865,-0.6837039,0.0010954660427259617,0.00919891742044336,B Cells,7021,3753
RUNX1,-3.294367,-0.7944825,0.0009864362646370315,0.0083564088483801,B Cells,7021,3753
ATP8A1,-3.2966197,-0.67971843,0.0009785593083090683,0.008299398963613076,B Cells,7021,3753
EPOR,-3.2995322,-0.9556984,0.0009684612907714127,0.008223395784138245,B Cells,7021,3753
IGLV2-14,-3.3041449,-1.007767,0.0009526662603046975,0.008094027081825408,B Cells,7021,3753
PTPRE,-3.3072622,-1.2922995,0.0009421270242726404,0.00802332896656906,B Cells,7021,3753
ARRDC1,-3.307909,-0.63147426,0.0009399536269306804,0.008014183703120847,B Cells,7021,3753
CBLB,-3.3222928,-0.5986136,0.0008928093695552983,0.0076619565647067685,B Cells,7021,3753
TNFSF13,-3.3224325,-1.8986331,0.0008923621919462074,0.0076619565647067685,B Cells,7021,3753
VNN2,-3.322501,-0.78652215,0.000892143878343718,0.0076619565647067685,B Cells,7021,3753
GNL2,-3.3388546,-0.6975046,0.0008412457139580628,0.0072668562598562445,B Cells,7021,3753
WHAMM,-3.3518245,-0.512721,0.000802808850240465,0.006955593565346879,B Cells,7021,3753
DAP,-3.3543243,-0.5411931,0.000795590782784983,0.006905460729523647,B Cells,7021,3753
SLC7A5,-3.3573472,-0.7232365,0.0007869419949656423,0.0068468212418267465,B Cells,7021,3753
C6orf89,-3.358264,-0.7650331,0.0007843367527875425,0.006828260214249671,B Cells,7021,3753
CYP2R1,-3.36064,-1.1137232,0.00077762067483021,0.0067738672752066876,B Cells,7021,3753
ADSL,-3.3606596,-0.5859285,0.000777565771259068,0.0067738672752066876,B Cells,7021,3753
ATP6V0E2,-3.3679507,-0.854556,0.0007572912460586835,0.006616695071994621,B Cells,7021,3753
GRSF1,-3.3683116,-0.5053878,0.0007563007763001449,0.006612033795943685,B Cells,7021,3753
IGHV4-34,-3.3699076,-1.9439496,0.0007519339213222798,0.006581809986456181,B Cells,7021,3753
ZNF622,-3.3818276,-0.5595388,0.0007200533331794662,0.006337257711541178,B Cells,7021,3753
APBB1,-3.3830562,-1.24007,0.0007168394312687642,0.006316656352635657,B Cells,7021,3753
NIPSNAP1,-3.4030702,-0.76651007,0.0006663315778170452,0.005918447881789335,B Cells,7021,3753
ATP6AP1,-3.4139402,-0.60656667,0.0006403062834990924,0.005711832069018722,B Cells,7021,3753
LRCH1,-3.4144375,-0.6744157,0.0006391384588588096,0.0057049317465935325,B Cells,7021,3753
DPEP2,-3.4198563,-1.0726262,0.0006265422617073639,0.0055994070318986094,B Cells,7021,3753
DCAF11,-3.4434946,-0.6318742,0.0005742479916028651,0.005167160566232497,B Cells,7021,3753
AGTRAP,-3.4472394,-1.021822,0.0005663466551770166,0.005099234445399037,B Cells,7021,3753
SLC50A1,-3.4541144,-0.605991,0.0005521032527946245,0.00498962021529383,B Cells,7021,3753
UBAP1,-3.4559932,-0.6726448,0.0005482691909873283,0.004958066827747283,B Cells,7021,3753
OGG1,-3.4585254,-0.6163819,0.0005431410633922525,0.004914764256549407,B Cells,7021,3753
IGFLR1,-3.4651988,-0.84124166,0.0005298395129484897,0.004801566347166375,B Cells,7021,3753
TRMO,-3.4699512,-0.7583341,0.0005205528420202232,0.004722181235856182,B Cells,7021,3753
WDR77,-3.4704518,-0.5443923,0.000519583511018124,0.004716344931569157,B Cells,7021,3753
CLPTM1,-3.479092,-0.6480399,0.0005031159674608903,0.0045865186906074475,B Cells,7021,3753
OAT,-3.489949,-0.59691405,0.00048311287205601427,0.004429759281228435,B Cells,7021,3753
FARSA,-3.4919188,-0.58102626,0.00047956403582370493,0.004400007631156111,B Cells,7021,3753
SDAD1,-3.497812,-0.5403131,0.0004690914633386032,0.00431212476686547,B Cells,7021,3753
FGD3,-3.4984493,-0.63533044,0.0004679721636055758,0.004304570397462858,B Cells,7021,3753
DRG1,-3.4989629,-0.72967833,0.0004670716853633688,0.004299020493334977,B Cells,7021,3753
POLR3C,-3.5050642,-1.0095199,0.0004564971826998922,0.004212409270717309,B Cells,7021,3753
TNFRSF10A,-3.5162592,-0.6451917,0.0004376733714001521,0.0040542227982002564,B Cells,7021,3753
MRPL28,-3.534895,-0.5200523,0.00040793731895991017,0.003808029076148994,B Cells,7021,3753
